KARGO_ID,TRAVEL,PERSONAL_FINANCE,FAMILY_PARENTING,LAW_GVT_POLITICS,AUTOMOTIVE,ARTS_ENTERTAINMENT,FOOD_DRINK,HOBBIES_INTERESTS,SPORTS,HOME_GARDEN,NEWS,BUSINESS,HEALTH_FITNESS,TECHNOLOGY_COMPUTING
223c26c3-83b4-45c8-825c-49ef8034a4ba,0.0,9.82540824398612e-21,2.1985124552318657e-07,0.0,0.0003668292419370008,3.0000213767181663,4.0532669803336567e-11,0.0,1.0674546926994905e-23,5.026067139261968e-24,5.868202813834498e-19,9.867154851260136e-06,2.4517410334535524e-14,9.991340217838294e-24
3a6dad96-0fac-478d-86ba-8273a520b80b,0.0,2.8052660084896448e-06,0.0,0.0,0.0,0.0004966229130977086,1.0633256003754323e-10,0.0,3.04770477793174e-09,1.4349994373809662e-09,9.79073274685215e-05,0.0,7.000000012189051,2.8526414777230995e-09
ee0f400a-253b-4f3f-b717-7c95749467a3,0.0,0.0,4.000000018472875,0.0,0.0,0.00015839675022215997,1.0367710223757564e-08,0.0,0.0,0.0,3.4269842900611396e-06,0.0,1.929811230125225e-09,0.0
52964da7-ec6f-4b45-aaef-5ac068ee2d84,0.0,1.0720431897178523e-20,3.62802496488985e-07,0.0,0.0006053482410211626,2.0000233748662635,5.4072354061145484e-11,0.0,1.1646920974925226e-23,5.483905517115216e-24,6.402755839447961e-19,1.0765976504175068e-05,2.6750769154802795e-14,1.090147907415821e-23
33588ba3-2f11-4d1c-8bab-351237ec12ef,0.0,1.2517455997156953e-25,5.028446454209612e-15,0.0,8.370563842421591e-12,0.9999989452432604,4.593783077086291e-12,0.0,1.3599248817984736e-28,6.403151166057248e-29,7.46604099824616e-24,1.2414031144984044e-10,3.123489603748857e-19,1.2728851404822307e-28
fa990ece-fdbd-43b4-941b-b1e1fc4f2f93,0.0,4.781038966343698e-21,9.343864717014992e-15,0.0,1.559261846104696e-11,2.0000109568092017,8.544177065457519e-12,0.0,5.194229444589694e-24,2.4456818733185064e-24,2.855464858380784e-19,4.801352064550808e-06,1.1930160177822494e-14,4.861781385696619e-24
9fa3cdc0-5a71-47e1-b169-8604c5f0f31e,0.0,1.2840496558838007e-25,5.023034900441975e-15,0.0,8.370564538328259e-12,0.9999989452517302,4.593782653693857e-12,0.0,1.395020742951091e-28,6.568398605287842e-29,7.614526168809457e-24,1.272524417204367e-10,3.2040981424350834e-19,1.3057347491271696e-28
e57b155d-c90d-4679-b3fb-3096dc9b6fe9,0.0,5.734506857927088e-21,3.419073530365661e-08,0.0,5.704839869318082e-05,2.0000132032078874,1.278179190683733e-11,0.0,6.230098642016617e-24,2.9334166848630385e-24,3.4249205362844025e-19,5.7588701837606745e-06,1.430935531743031e-14,5.831351489557237e-24
e67b5ed5-4e75-40a7-aab7-8390a975309d,0.0,9.118873471778597e-26,5.017843807096251e-15,0.0,8.370567162841037e-12,0.9999989451505271,4.593787641895752e-12,0.0,9.906951485238163e-29,4.6646479378245413e-29,5.428544191059493e-24,9.006630386561659e-11,2.27543891454229e-19,9.272873451922585e-29
ab8fbf20-0e9c-4804-bf0e-9b0833d73243,0.0,0.0,0.0,0.0,0.0005885703273814215,0.0,0.0,0.0,0.0,0.0,0.00021464208666046,0.0,0.0,0.9999996281151372
f60b85f1-96ed-43a4-8d93-e59a1791b7bc,0.0,0.0,1.0000000046182114,0.0,0.0,3.9623920623947515e-05,2.5919266574195073e-09,0.0,0.0,0.0,8.567457755149386e-07,0.0,4.824526402837921e-10,0.0
e3c06f30-0225-4afa-a6bd-be506f3c9b2f,0.0,0.0,0.0,0.0,8.865604852240485e-06,0.0,0.0,0.0,0.0,0.9999999999176168,6.636684952949191e-07,0.0,0.0,0.0
3df6aa89-8ec0-4d05-861d-7af8cb34e370,0.0,3.0781534165675935e-21,4.574857651615078e-15,0.0,7.63111201487988e-12,1.0000073577626463,4.179548467142448e-12,0.0,3.344175862998054e-24,1.5745916457045683e-24,1.8384201667495048e-19,3.091229391730203e-06,7.680937881927948e-15,3.1301374216641245e-24
0030c871-3e40-4214-8ea6-c133c7c27c7c,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
cf558573-6ba9-43c1-978b-3b9737a17b9b,0.0,1.947382585950973e-21,4.744618252894042e-15,0.0,7.902768541881573e-12,1.0000042672689422,4.331725168055623e-12,0.0,2.11568072108045e-24,9.96159689223088e-25,1.1630698877780411e-19,1.95565503172885e-06,4.859317470835093e-15,1.98027007808444e-24
bbe78266-214f-425d-8898-7ec9b36bf6be,0.0,0.0,1.0000000046182116,0.0,0.0,3.962315180683781e-05,2.5919266853496225e-09,0.0,0.0,0.0,8.567457847470703e-07,0.0,4.824526454826112e-10,0.0
9e1b2f2e-5ff8-486b-a034-a58c199d101e,4.999971331782414,0.0,0.0,0.0,0.011969705512554229,0.0,1.0385903305767792e-08,0.0,0.0,0.0,0.00016876020484935105,0.0,0.0,0.0
cf64985f-e513-4fc6-ba5e-9545d4178511,0.0,2.5417863012382477e-20,1.7170614128128662e-06,0.0,0.002864975065080427,7.000044028945114,2.4799334113874473e-10,0.0,2.761454432956263e-23,1.300219623087839e-23,1.518076194502846e-18,2.552586032216306e-05,6.342537244526475e-14,2.5847121123192305e-23
959e8d85-0763-4026-9426-4c9abcd2eb3b,0.0,0.0,0.0,0.0,0.0005885703273814215,0.0,0.0,0.0,0.0,0.0,0.00021464208666046,0.0,0.0,0.9999996281151372
c0718ad5-7f9d-4ba4-9545-80b1c5282559,0.0,3.227602208420453e-21,4.5550960429536476e-15,0.0,7.595212832754322e-12,1.000007766218665,4.159435988285737e-12,0.0,3.506540428642691e-24,1.6510403431104815e-24,1.92767808533785e-19,3.2413129145408075e-06,8.053858503938728e-15,3.2821101120061025e-24
54df1f8b-2730-46fd-af16-76cd31c57ed3,0.0,1.2613541492582504e-25,5.016126862612651e-15,0.0,8.370563928868981e-12,0.9999989452470752,4.593782881026057e-12,0.0,1.3703638285012873e-28,6.452302523347022e-29,7.480867969022656e-24,1.2554206062828758e-10,3.1474658850396345e-19,1.2826559596783066e-28
0e1bc127-a189-4595-b5ea-33057899aa69,0.0,1.1605744992387866e-22,4.991308545322695e-15,0.0,8.34271449618287e-12,0.9999992621000195,4.5781809529481585e-12,0.0,1.260874525186349e-25,5.93677657807225e-26,6.931424560186621e-21,1.165503316877968e-07,2.895989715139984e-16,1.1801743380118024e-25
a3aa8c1b-d3b8-4c94-9e16-e97ea0b53119,0.0,0.0,0.0,0.0,0.0005885703273814215,0.0,0.0,0.0,0.0,0.0,0.00021464208666046,0.0,0.0,0.9999996281151372
73ed063d-143e-4f0d-87ea-3c095c1a38aa,1.463696764102504e-16,1.2870250249826082e-15,2.1129791206237326e-15,0.0,3.66715332221196e-05,2.68336611536812e-18,1.0342305516319506e-14,0.0,9.572599566529439e-24,4.507219692573087e-24,1.000092490630364,1.1437976363509622e-09,2.198644618425583e-14,8.95992117440177e-24
ec6ecb32-0301-46e0-aaec-15529dd0bc44,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
97099c11-5047-4e1a-8359-177553f3a2fc,0.0,6.640610224089393e-21,1.7521790547853457e-07,0.0,0.00029235700389541023,2.0000141967790532,3.066809145963083e-11,0.0,7.214509942048624e-24,3.3969227540617905e-24,3.966089117744118e-19,6.668820221324594e-06,1.6570361423441485e-14,6.752757173580322e-24
6a1afb9b-f584-408f-995c-2cec4ed585ed,0.0,1.2423406651581702e-25,5.005134068702777e-15,0.0,8.370563324891139e-12,0.9999989452509437,4.59378268855194e-12,0.0,1.349707147045206e-28,6.35504137626259e-29,7.436644214611032e-24,1.2696341133317308e-10,3.100021404363103e-19,1.2633213749309873e-28
8acb5a81-cb1e-4868-b022-e75543f73911,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
920d2d45-275e-4a20-9a59-cd86bd6199ad,0.0,0.0,0.0,0.0,8.865604852240485e-06,0.0,0.0,0.0,0.0,0.9999999999176168,6.636684952949191e-07,0.0,0.0,0.0
e998af05-299d-46d6-b765-c880615df6ff,0.0,1.2308369507313289e-25,5.015257188768455e-15,0.0,8.370561124038088e-12,0.9999989452396825,4.5937832439011676e-12,0.0,1.3372092501197294e-28,6.296195535332173e-29,7.299723336186347e-24,1.2282560574107596e-10,3.0713161047999204e-19,1.2516233852135852e-28
79a05b3f-a82a-4f8e-b29c-a1f7d9fdfc52,0.0,2.831542476466076e-21,4.6145117650355474e-15,0.0,7.690360476967895e-12,1.0000066837547321,4.212736794472036e-12,0.0,3.0762521302172564e-24,1.4484408424557166e-24,1.6911327696069223e-19,2.8435711924057303e-06,7.065567867643277e-15,2.8793617039728685e-24
cf1af638-9031-4449-8cfb-38a956419f4b,1.463696764102504e-16,1.2870250249826082e-15,2.1129791206237326e-15,0.0,3.66715332221196e-05,2.68336611536812e-18,1.0342305516319506e-14,0.0,9.572599566529439e-24,4.507219692573087e-24,1.000092490630364,1.1437976363509622e-09,2.198644618425583e-14,8.95992117440177e-24
cce3074a-8e0e-4ed1-8397-46cea91e63d4,0.0,3.364026874248981e-21,9.542622203287818e-15,0.0,1.5933032587322326e-11,2.0000070839928767,8.734875516478533e-12,0.0,3.6547552876311266e-24,1.7208267085091147e-24,2.0091565438350973e-19,3.3783202317833777e-06,8.394279932627674e-15,3.420838724247941e-24
f126f406-18b4-4664-a497-a7fff565ca2b,0.0,7.759722319643082e-20,7.15028913770531e-06,0.0,0.011930499360657711,23.000112628483283,1.0082593315398857e-09,0.0,8.430338769096835e-23,3.969390827544208e-23,4.63447716193074e-18,7.792687491072723e-05,1.9362889710887015e-13,7.890768888810449e-23
d8d1e393-6846-48ca-9f54-cc68f35d6a0b,0.0,4.675136423324947e-20,3.6433200864425435e-06,0.0,0.006079002838339996,13.00007575029426,5.186556650676769e-10,0.0,5.079174513835678e-23,2.3915087256778864e-23,2.7922154824623307e-18,4.694997159736713e-05,1.166590081697092e-13,4.754090355363884e-23
6d7190b3-478f-4617-9b6b-ab42a9bcb0cc,2.927393528205008e-16,2.5740500499652164e-15,4.225958241247465e-15,0.0,7.33430664442392e-05,5.36673223073624e-18,2.0684611032639012e-14,0.0,1.9145199133058878e-23,9.014439385146175e-24,2.000184981260728,2.2875952727019243e-09,4.397289236851166e-14,1.791984234880354e-23
f504f475-0400-4082-8b93-3e5654d89276,0.0,1.2216692411908794e-25,5.029090979555191e-15,0.0,8.370562815742332e-12,0.9999989452368937,4.593783375441979e-12,0.0,1.3272492420190496e-28,6.249299241031369e-29,7.204863590322983e-24,1.2180090452452506e-10,3.048439854668674e-19,1.242300850947081e-28
7d940dee-ed73-4d0d-908d-5a20da9faac4,0.0,1.2867649303549199e-25,5.025695405144889e-15,0.0,8.370560246920518e-12,0.9999989452508814,4.5937826979201874e-12,0.0,1.3979706788765902e-28,6.582288258984136e-29,7.632112650019221e-24,1.2694058440605221e-10,3.2108735859307837e-19,1.3084958792860477e-28
54d7f393-9142-4a17-888a-36e0b178530b,0.0,0.0,0.0,0.0,0.0,0.00021726545155695832,1.9999999986457846,0.0,0.0,0.0,1.299200100523572e-05,0.0,0.0,0.0
229bbbd5-e70c-44cd-989d-2f157c20ae1c,0.0,4.2900352656860677e-20,3.5035425833590204e-06,0.0,0.0058457793448553775,12.000067750029686,4.967314578762947e-10,0.0,4.660791859723328e-23,2.194514949374982e-23,2.562213418048037e-18,4.308261764802817e-05,1.0704955188282559e-13,4.362485590583909e-23
79ad1480-78cb-4719-a922-aea991168d34,0.0,3.2931336603272384e-21,9.549103231394206e-15,0.0,1.5950054458251826e-11,2.0000068902174926,8.744417095776066e-12,0.0,3.577735288052349e-24,1.6845621539948706e-24,1.9668160218800725e-19,3.3071191943838538e-06,8.217379597039356e-15,3.348748262270276e-24
d84d64cb-2648-47e2-afbf-b3314af761aa,2.5605049952509317e-07,2.251430438924463e-06,5.715216115192625e-10,0.0,5.660118768435158e-05,7.257365615290551e-13,2.7974015395601592e-09,0.0,2.5888168163312864e-18,1.21893390128123e-18,2.998673960641383,2.0008922840166554,5.946021372520524e-09,5.777050301517397e-08
7e736f07-21ce-4418-aab8-505880eb451d,1.2802524787575798e-07,1.125715202871745e-06,2.8573356824935054e-10,0.0,4.663635526331146e-05,3.628336909481105e-13,1.398567451528899e-09,0.0,1.294285013781505e-18,6.094088508951616e-19,1.999383246680951,1.000446127264124,2.9727272727561827e-09,1.8062243697415765e-08
6758a76c-5e68-4877-b028-5e5896e1606e,0.0,2.116398539791789e-21,4.711487476938669e-15,0.0,7.862158559254365e-12,1.0000047292050671,4.30897930989112e-12,0.0,2.2993034964281185e-24,1.0826177284735477e-24,1.2640140352463986e-19,2.125389342659165e-06,5.281064169852361e-15,2.1521403816008e-24
80b3bb22-1ca1-4141-ab29-56eaa722841a,2.927393528205008e-16,2.5740500499652164e-15,4.225958241247465e-15,0.0,7.33430664442392e-05,5.36673223073624e-18,2.0684611032639012e-14,0.0,1.9145199133058878e-23,9.014439385146175e-24,2.000184981260728,2.2875952727019243e-09,4.397289236851166e-14,1.791984234880354e-23
334052e1-6800-4d8a-bed5-e580d1ea9f0e,0.0,1.4369756218253867e-20,4.3706824434754886e-07,0.0,0.0007292631541956766,3.000031512845046,6.765827920386983e-11,0.0,1.5611629895899156e-23,7.350672637137206e-24,8.582305029340475e-19,1.443082174573846e-05,3.5856953814190154e-14,1.461243336243552e-23
2d10d896-4126-4577-b35c-0be48d7e8fe7,1.463696764102504e-16,1.2870250249826082e-15,2.1129791206237326e-15,0.0,3.66715332221196e-05,2.68336611536812e-18,1.0342305516319506e-14,0.0,9.572599566529439e-24,4.507219692573087e-24,1.000092490630364,1.1437976363509622e-09,2.198644618425583e-14,8.95992117440177e-24
06d2b23f-6bd5-4952-b07e-7d77394b8e0e,0.0,4.822651126424059e-21,9.341962651831525e-15,0.0,1.558262253203271e-11,2.0000110705405527,8.538576897889773e-12,0.0,5.239437841480817e-24,2.4669680636914733e-24,2.8803173470208696e-19,4.843141635650348e-06,1.2033995293703915e-14,4.904096293966869e-24
d3e129f4-430f-4a45-b0d5-342f20e15a38,0.0,1.2179369371890373e-25,5.019683933824599e-15,0.0,8.370565685827924e-12,0.9999989452361591,4.593783424280366e-12,0.0,1.3231943820860938e-28,6.23020709744652e-29,7.267472821442398e-24,1.2153101285560795e-10,3.039126610227925e-19,1.2385055156131393e-28
d1e96a24-61f5-4b38-a1f9-1a443f353b23,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
c37a23a6-ce0a-4e32-b153-e5e7c02fe59d,0.0,4.472745393731004e-20,3.492451093987784e-06,0.0,0.005827272819382876,12.000072860405382,4.950692541294096e-10,0.0,4.859292297305316e-23,2.28797807556509e-23,2.6713371330089608e-18,4.4917526671492975e-05,1.1160873056559948e-13,4.5482813361865515e-23
772bf9d8-3cbe-47c6-accb-c153614e7662,0.0,1.2686491428382534e-25,5.0198327483915486e-15,0.0,8.370565076677012e-12,0.9999989452510566,4.593782693564762e-12,0.0,1.378289275400609e-28,6.489619168725114e-29,7.598247460822393e-24,1.2700498787688521e-10,3.1656691338561107e-19,1.2900741514658459e-28
b281805e-93b0-4cca-933f-d6bc06ec3484,0.0,0.0,1.000000004618216,0.0,0.0,3.960816120178458e-05,2.5919272299386116e-09,0.0,0.0,0.0,8.56745964757687e-07,0.0,4.824527468506013e-10,0.0
7586ac60-533e-4dea-ad42-96e48b205a03,0.0,1.0309499986421875e-20,1.3559528753179894e-14,0.0,2.2635087583714145e-11,3.0000250114794973,1.2393968042173467e-11,0.0,1.12004752032845e-23,5.2736983357095695e-24,6.157323369706029e-19,1.0353300469730535e-05,2.572536786608361e-14,1.0483607325241408e-23
64113d10-9846-4166-953d-37ea98366db9,0.0,4.657671980570278e-21,9.358825052769595e-15,0.0,1.562225387771291e-11,2.0000106196282106,8.560779944858535e-12,0.0,5.060200746119447e-24,2.382575004080263e-24,2.7817835164203713e-19,4.677457915399926e-06,1.1622321670064501e-14,4.736330972247803e-24
e610f262-96b0-41cb-8527-636fde345143,0.0,0.0,0.0,0.0,0.0009623313045919089,0.0,0.0,0.0,1.9999995356446203,0.0,5.678693615917731e-05,0.0,0.0,0.0
ed9da98f-9096-431f-ab5f-d21aadfff66b,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
b37fce6d-5471-4ca6-a92c-c162b067d3f7,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
866d34ce-589b-4624-ae9f-38646bcba539,1.463696764102504e-16,1.2870250249826082e-15,2.1129791206237326e-15,0.0,3.66715332221196e-05,2.68336611536812e-18,1.0342305516319506e-14,0.0,9.572599566529439e-24,4.507219692573087e-24,1.000092490630364,1.1437976363509622e-09,2.198644618425583e-14,8.95992117440177e-24
e6a6cc4a-801a-4e06-96aa-bac1c70e40a3,0.0,1.26768672587186e-25,5.0229979501242016e-15,0.0,8.370562512472666e-12,0.9999989452463627,4.593782915992063e-12,0.0,1.377243683724824e-28,6.484696042714529e-29,7.495667071440347e-24,1.2528018361975312e-10,3.163267608027153e-19,1.289095481154763e-28
4d067f28-68c7-404c-856a-1cf5cb6d14e8,0.0,0.0,1.0000000046182134,0.0,0.0,3.9616724262789426e-05,2.591926918853854e-09,0.0,0.0,0.0,8.567458619304905e-07,0.0,4.824526889463152e-10,0.0
442ecbea-b2ed-4b30-879c-d1c8f49c0aa1,0.0,4.711594598254709e-22,4.950552590492915e-15,0.0,8.257399319655022e-12,1.0000002326260895,4.530392001556006e-12,0.0,5.118783504067564e-25,2.410158458128861e-25,2.813983131964069e-20,4.731614839931206e-07,1.1756875157436456e-15,4.791164237730826e-25
417d57cb-0a83-4c73-be88-8d0ca98a284c,0.0,1.5630989206463338e-22,4.99109680480865e-15,0.0,8.33304284454861e-12,0.9999993721094022,4.572764071344847e-12,0.0,1.6981862092282084e-25,7.995840911022697e-26,9.335511734030235e-21,1.5697229867691793e-07,3.9004117365212135e-16,1.5894966114891343e-25
372cf469-239c-4f5a-9194-233f45d7900a,0.0,1.505397968558121e-20,7.526052635539795e-07,0.0,0.0012557473470979034,4.000029009936039,1.1245199729440232e-10,0.0,1.6354985828718267e-23,7.700678764073532e-24,8.990959460780506e-19,1.5117940910479668e-05,3.756430144722625e-14,1.5308212029065555e-23
b6283bbc-e481-4065-8b24-8b58ee8308a5,0.0,0.0,1.0000000046182134,0.0,0.0,3.9616424614389705e-05,2.5919269297396866e-09,0.0,0.0,0.0,8.567458655287369e-07,0.0,4.824526909725681e-10,0.0
75f96461-dc98-40a2-9228-b186e8c1fec6,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
fd9be6b5-e5d1-4566-a4e5-8ee9f5a62a89,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
adb96906-aa7a-43bd-9a54-6b1b6a53575f,0.0,0.0,0.0,0.0,0.0005885703273814215,0.0,0.0,0.0,0.0,0.0,0.00021464208666046,0.0,0.0,0.9999996281151372
75a8f18f-aceb-43ce-96e5-15125b87f860,0.0,1.2733300793419166e-25,5.016381966071913e-15,0.0,8.37056122311621e-12,0.9999989452501481,4.5937827262739985e-12,0.0,1.3833747512536067e-28,6.513563925581841e-29,7.528200484441632e-24,1.2667114914748245e-10,3.1773495076543663e-19,1.2948341398535877e-28
1ba5ed53-775c-4d36-9151-387ebd6676a2,0.0,0.0,0.0,0.0,0.0,0.00010863272577847916,0.9999999993228923,0.0,0.0,0.0,6.49600050261786e-06,0.0,0.0,0.0
cb645977-89f1-433d-b593-335b0b04b282,0.0,0.0,1.000000004618216,0.0,0.0,3.9607893830104565e-05,2.5919272396518735e-09,0.0,0.0,0.0,8.567459679683473e-07,0.0,4.824527486585956e-10,0.0
16f8283e-2e8e-4e33-90b9-bcb6bf620fd6,0.0,0.0,0.0,0.0,0.0009623313045919089,0.0,0.0,0.0,1.9999995356446203,0.0,5.678693615917731e-05,0.0,0.0,0.0
2916d52c-6c31-4694-bf94-3dd604df7a22,0.0,0.0,1.000000004618217,0.0,0.0,3.960540685924133e-05,2.5919273300002577e-09,0.0,0.0,0.0,8.567459978324626e-07,0.0,4.824527654757446e-10,0.0
773fed2a-0a12-4f11-97b2-c58f52dc0ef3,0.0,0.0,0.0,0.0,8.865604852240485e-06,0.0,0.0,0.0,0.0,0.9999999999176168,6.636684952949191e-07,0.0,0.0,0.0
c645aa03-6a6c-4bae-8db3-2ebf4e011117,0.0,0.0,0.0,0.0,0.0004811656522959544,0.0,0.0,0.0,0.9999997678223101,0.0,2.8393468079588657e-05,0.0,0.0,0.0
0f9b7938-e696-4e35-bf1a-ff1fe2d98026,0.0,8.542684114249619e-21,8.804813450000272e-15,0.0,1.4688942437405812e-11,2.0000212377065916,8.03794307283919e-12,0.0,9.280966265790134e-24,4.369905335384443e-24,5.102100322101028e-19,8.578976157155454e-06,2.1316619786823783e-14,8.686953380408677e-24
2982e111-97ca-4946-9a31-912d65b0f173,0.0,0.0,0.0,0.0,0.0004811656522959544,0.0,0.0,0.0,0.9999997678223101,0.0,2.8393468079588657e-05,0.0,0.0,0.0
d77ab2f8-d613-4438-a519-9b8403a23e8c,0.0,6.562388895916576e-21,9.095160931214744e-15,0.0,1.5164677037156156e-11,2.000015825387666,8.304447008558624e-12,0.0,7.129528512520372e-24,3.356909592536471e-24,3.9193711931204213e-19,6.5902678183101066e-06,1.637517519279309e-14,6.673214839800537e-24
