KARGO_ID,TRAVEL,PERSONAL_FINANCE,FAMILY_PARENTING,LAW_GVT_POLITICS,AUTOMOTIVE,ARTS_ENTERTAINMENT,FOOD_DRINK,HOBBIES_INTERESTS,SPORTS,HOME_GARDEN,NEWS,BUSINESS,HEALTH_FITNESS,TECHNOLOGY_COMPUTING
2b872079-47c3-4a1c-aa40-a30afbb968d3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e7f32b41-20f1-42a7-955e-369942baafbc,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0daa3f65-e95e-41b2-86f5-eed3f9823c94,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65d9c1d3-67b0-44fc-bd96-23bcd607fd5c,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ff2ea10b-92d3-4efb-81e3-eae105d2af34,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bea4a424-2fe7-4a3d-ae26-d676a25cc571,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3b4ae0ea-af92-409b-bfad-ff49101e8e84,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87bf7864-f116-4262-90b8-e7ec18654026,0,0,0,0,0,3,0,0,0,0,0,0,0,0
e74ef9e8-d128-43e6-926f-17f6642c9201,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d3df48ba-7528-41b2-8585-f3e7001ec71e,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18d629bc-32dc-41d5-8695-01f58d43c1f6,0,0,0,0,0,0,0,0,0,0,2,1,0,0
f800deb9-12ee-4b7a-a04b-64ebcb297796,0,0,0,0,0,0,0,0,0,0,0,0,2,0
862245e3-6195-4a65-8577-67565ce82ad4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4e2faf38-3283-45f6-b119-77c2eea69098,0,0,0,0,0,5,0,0,0,0,0,0,0,0
006e6be1-b9ee-492a-911c-b43957b87bac,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3a14673b-8133-4622-bcbc-3f4fa3083075,0,0,0,0,0,0,0,0,0,0,2,1,0,0
27b9129a-2188-4f1b-857d-24366e729130,0,0,0,0,0,10,0,0,0,0,0,0,0,0
e247202d-70d7-4394-be70-aa16f3c19e2a,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e292ec64-22a2-4d4a-a23f-6783039d5a05,0,0,0,0,0,0,0,0,0,0,0,0,2,0
d2bd76ef-797a-4119-b693-89fb4bbde860,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e5c5b53f-d526-470f-bec7-64aa1004d80d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f7b151a9-3597-45f9-9270-aa1b20e91e25,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1feb6d69-001f-4aa2-aa16-2c62e141e182,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1e13daad-7d25-4c07-803e-6add51c6827e,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8823df6a-1672-4fc6-bfd5-1ec0d3dbbec4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
41407ca8-425b-4665-9c8c-7fa14103159a,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b25dbb88-d020-4f76-a993-442ffd3bed23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7f6bf02d-e390-4081-a503-cf64494defc8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b66a9e68-bbc3-41d7-b7a3-69b4a04081be,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419bdfc8-d960-4244-b54a-697fef50ef43,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b85f501b-0c5b-4e9f-b10c-7017af15db1d,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7a8a03ff-4692-4ec5-aaeb-168deffbe323,0,0,0,0,0,3,0,0,0,0,0,0,0,0
bd690d9e-51c4-4d11-9066-717164c6fb9d,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7de25318-44ac-4ad9-8d7b-f215c8f3c35e,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0ded0c2f-9eb6-4740-bb23-ad6e0e411791,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4499c9db-c780-4333-bca2-efb4bfae5e9f,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bcaef539-09fa-4252-a646-42ab46fdf6b5,0,0,0,0,0,0,0,0,0,0,2,1,0,0
b0c71ad3-79d1-4365-bf77-26bf1574a94e,0,0,0,0,0,0,0,0,0,0,2,1,0,0
ea35dbc9-d277-482c-a9ba-1718f6974671,0,0,0,0,0,8,0,0,0,0,0,0,0,0
f45fa1a6-e8df-46a1-ba7e-51b538a9f5b9,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2bc45bdd-5afd-4c99-934b-95ddedeeb4ad,0,0,0,0,0,0,0,0,0,0,2,1,0,0
ff175634-34f9-4f75-b633-f52382d27a73,0,0,0,0,0,0,0,0,0,0,2,1,0,0
84830094-864b-4b12-bc84-f61a8865bc03,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c4053648-c944-41bb-859b-827c1deb208d,0,0,0,0,0,0,0,0,0,0,3,0,0,0
36a99d4b-e020-41c3-8456-b053513dff66,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e86edf8-e84c-4253-9870-dd29afab9188,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3312bf5c-59df-4447-b443-f064102b2c08,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dc15848a-5a19-4a53-8cc7-821feb44bce0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
bfa9ae79-729e-4e08-a816-51db77a72a15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b4dae134-74ca-437b-9a53-22c085ba0848,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fd8c9421-cafe-403f-b73d-9c91eef1fbe0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
914395da-c3bd-4f3d-ac6c-17e6c6674177,0,0,0,0,0,2,0,0,0,0,0,0,0,0
24ce6690-3086-4c84-8012-c5ad838af04e,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62a9ea78-7387-4648-a305-99043cdea6dc,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ae785df3-9f1d-419e-80b9-03d427af811f,0,0,0,0,0,21,0,0,0,0,0,0,0,0
c65d57cc-1c6d-43ad-bf7d-35963ecbdc47,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b2c0f188-5823-4aa9-8d5f-6625f05933b6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cc0b4eb8-3ff0-4877-88d7-a39688317034,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0fd2879e-6af0-449e-9d85-73239152f2df,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80d85f6b-a592-4ce9-bff8-d18649d9c218,0,0,0,0,0,0,1,0,0,0,0,0,0,0
565d96f3-86eb-4189-aadb-7712acdf9bc6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84e2f7a0-3475-4e5d-bb8b-427c132ad905,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bb43a5e7-b903-4a2d-9751-769db22b0bc5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a9c99a7b-f934-4313-a245-911dc6127f3a,0,0,0,0,0,2,0,0,0,0,0,0,0,0
04be70a5-31ee-49a5-a47b-d4a244e2c514,0,0,0,0,0,0,0,0,5,0,0,0,0,0
16a64d8b-d7c9-481a-ba62-cbb8fc44c6b1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
139c5f14-5efd-4530-822b-5dd295247420,0,0,3,0,0,0,0,0,0,0,0,0,0,0
27443832-3105-4364-83fb-2fad9b540c83,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d18f38d8-977d-4d12-99a2-6aa995c2d13c,0,0,0,0,0,2,0,0,0,0,0,0,0,0
04eca948-23ac-483f-8c55-6ef3e9f90eea,0,0,0,0,0,41,0,0,0,0,0,0,0,0
cb391d04-9ada-4ba9-93f2-15926ccc0792,0,0,0,0,0,1,0,0,0,0,0,0,0,0
948d4813-a794-4339-8183-3d4b8f9a69a0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21f18f40-de13-4c69-814b-aca94c68c9e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06536aae-2ac8-499b-9efa-45036e6fc43c,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0b14470f-5c07-4d91-a060-42a7047aa514,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5c2c8b3b-cacd-44ed-b794-d0a40f1bd424,0,0,0,0,0,0,0,0,0,0,0,0,0,1
efe35af7-357e-4c0e-ab1e-5f6d484cf307,0,0,0,0,0,0,0,0,0,0,0,0,0,3
d284513f-dd3e-4a61-82e0-1983de09a28a,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2ad24f0a-f71f-488c-9a58-8b232c10e352,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0e2195f8-c02d-456f-91d2-089a48a0a0b3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
d4f791ef-107a-43d7-9b09-561ee951eb1c,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5a90c2ff-9362-4e9b-aca4-a7f87658b01d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
949ac67a-d600-490d-b683-d473374e8459,0,0,0,0,0,9,0,0,0,0,0,0,0,0
a49e8fed-8666-40aa-9695-f38eae3cdad5,0,0,0,0,0,0,0,0,0,0,0,0,3,0
abb92df2-8aff-45b9-ac84-abd5216f1d96,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3d3ba9df-005b-4842-84dc-03bb24dfca52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d26353ee-e932-45a3-843c-f7af7212496b,0,0,0,0,0,2,0,0,0,0,0,0,0,0
a5ece144-1e19-482d-84d7-648c3d1df1be,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9b4e102f-99f2-49a6-9255-6a8e364dd8c2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
9dc0a703-1c18-4986-95e7-d6b347ae0056,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69ebbfaf-9d94-4f22-abe6-4880cae37506,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38b4835d-dba6-43bf-82eb-3f168971c051,0,0,0,0,0,2,0,0,0,0,0,0,0,0
cdf5e3cf-2521-4e91-9124-ce2e000019d7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
d26f0ee8-09ad-448b-893e-bdc2653e29fc,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e9c5c6c5-ce79-408f-b168-e4817303844d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d416373a-55fc-49af-824b-f9b98d20e249,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9c9c8a95-c456-4661-aa43-f78a64f62a9f,0,0,0,0,0,0,0,0,0,0,1,0,0,0
faa0ced8-d6a6-45f9-b746-31688275f82e,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7b200b72-5239-4541-a6d4-bdb8937617f8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d67f7bce-dc00-42d5-9cee-5e7d4df62bc3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
542cde4f-a0ee-4112-89a3-d66d7766d06f,0,0,0,0,0,0,0,0,0,0,0,0,4,0
b7bc5486-5186-4c5b-8003-156a8e38596a,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4cab5816-3b8b-4646-9e9f-28372cfb8329,0,0,0,0,0,0,0,0,0,0,2,1,0,0
a682850e-47f3-4d9a-896e-172777595125,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52abf345-3d32-44d3-b127-04bc2d530cd9,0,0,0,0,0,0,0,0,0,0,4,2,0,0
169d21a8-ebd7-4968-afde-58be56b34055,0,0,0,0,0,0,0,0,0,0,0,0,3,0
e4d64555-9640-4739-9d8f-31f90a88fd12,0,0,0,0,0,0,0,0,0,0,5,0,0,0
41352c70-eb2d-4bbb-be96-72c5e629d937,0,0,0,0,0,0,5,0,0,0,0,0,0,0
602f246d-6b16-4d95-963c-0ac39d16e329,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6456c85d-2e53-483f-9ced-83a4bcfb731c,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5abd7326-4296-4ef6-b9d1-cc902f754d14,0,0,0,0,0,3,0,0,0,0,0,0,0,0
925649f9-8c42-4a2f-be84-07da4992b551,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1324c440-2fe1-48ab-a693-74a9ae20699e,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b509c6e2-e292-483b-b72a-0ced7149fb93,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cc96e7ee-1796-4b1a-a7f0-fef9f1e60bde,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02a9b7c5-cc47-4fd1-bc87-37258c94d4f9,0,0,0,0,0,2,0,0,0,0,0,0,0,0
05216a79-face-46e3-bc29-040c632f64a3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
908a4bfd-d113-42c8-a3f2-7eb98ac1d26f,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b2036b9a-3df3-454e-8736-c39f6c3011b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d6528a7-4bde-42c7-807f-6f7977ba4c4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800f279a-5cce-470f-ae24-a0e66453205c,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ba2df1ce-f905-48d2-b0a5-943c2dac1665,0,0,0,0,0,6,0,0,0,0,0,0,0,0
c631f898-8214-4317-ad3a-4787acd309e9,0,0,0,0,0,13,0,0,0,0,0,0,0,0
9ea21924-fb86-4a51-899c-09886c6e4f17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3a51c3a0-9f31-409b-a087-dc4353059cee,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7e16a77d-114e-4838-8f72-de930d30deb4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110f6b26-6d8e-404f-ad67-46f80d394266,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9308574a-916b-414e-ab2f-5b64ce65a169,0,0,0,0,0,44,0,0,0,0,0,0,0,0
18383cae-b73e-4207-93d5-34b142819efd,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4378aa96-d22a-4e37-8db3-04a90bfbe9cc,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a5861e0c-3ea3-4e08-a6f6-10aae6954feb,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91586b5f-f0d4-420f-b815-6cabe2a656a7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
addc4bc6-60c4-433e-b0ee-cebe53f5df48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ab0b9807-e3d4-495a-9dac-22a92e8eb556,0,0,0,0,0,2,0,0,0,0,0,0,0,0
93dff90a-aca9-4743-81fa-cc499b83d880,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3386e21c-01a2-46f7-a2c3-b1ac88857e28,0,0,0,0,0,19,0,0,0,0,0,0,0,0
30ab14f8-af58-4fb1-8ce5-61a7003e52ce,0,0,0,0,0,0,0,0,0,0,4,0,0,0
ca2eb826-2705-4719-b84c-f6f865fd0127,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1579a816-fb42-46c4-b824-991b7d843091,0,0,0,0,0,0,0,0,0,0,2,0,0,0
c6ab9531-4ceb-4e46-9f4e-c91982bcc70a,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cedcbaba-58a9-4b1f-89b1-aef3a5db75ed,0,0,0,0,0,5,0,0,0,0,0,0,0,0
d7c37e2a-99f8-433f-bc18-f93901342fc8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8ab4818e-fd50-43e5-9750-f25e5fc794a9,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ee3ac4f9-2b2b-490b-97ed-94afd6d64d92,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7a2422aa-8ac3-4f13-8ef3-697bb782aa2e,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b5e3fd4a-92ad-402c-81a7-138642aab2fe,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138eb19b-d288-4c75-bea8-29b2b439adf1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dae9787e-05c3-4c92-908e-3269bf5365a3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59e43caa-9c2f-46fa-a717-6261e1e2e097,0,0,0,0,0,5,0,0,0,0,0,0,0,0
c33304a0-23d2-47d5-83c1-f4bf94e2d195,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b37834fd-a7c5-4f4a-bcc3-5f3dacca287b,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c9a00f6c-b99d-423b-8ecc-b29b2f866277,0,0,0,0,0,3,0,0,0,0,0,0,0,0
fdc6528a-6d55-4973-b4de-466ea3804cbd,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fdd10149-645e-437f-94e8-2871dae7bdd6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97ee2323-e2df-422e-aba0-89d609074d53,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6fad6c7d-690b-4711-a4a4-e45890cd2a8d,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4a461934-f9b6-44f4-9527-ff4e1556ab0f,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5c30b8bf-d100-4bd5-bf53-bc3f356b3e50,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8baefcfa-2161-4676-8644-f32a8b4e228f,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4878688b-fd17-4dc7-9642-a26c55fdd596,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a7867af9-9679-48de-9d0d-cc28ef4ae5d1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
62ec1988-f020-45d6-aa00-11c424d44698,0,0,0,0,0,0,2,0,0,0,0,0,0,0
99ab7928-0fe3-4195-aef3-79b4dedc5eb6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ca2f98a5-0be4-4bb4-b35d-2787e34fff96,0,0,0,0,0,2,0,0,0,0,0,0,0,0
b58938c1-0965-4ed8-b12b-a5e01fbc8efe,0,0,0,0,0,1,0,0,0,0,0,0,0,0
012578d9-94d1-435b-ab5e-9ee45e720db7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
